S,G,D,gen,compositionality
12,12,32,72,0.9949491341562117
12,12,32,73,0.9949491341562118
12,12,32,74,0.9949491341562117
12,12,32,75,0.9949491341562118
12,12,32,76,0.9949491341562117
12,12,32,77,0.9949491341562118
12,12,32,78,0.9949491341562117
12,12,32,79,0.9949491341562118
12,12,32,80,0.9949491341562117
12,12,32,81,0.9949491341562118
12,12,32,82,0.9949491341562117
12,12,32,83,0.9949491341562118
12,12,32,84,0.9949491341562117
12,12,32,85,0.9949491341562118
12,12,32,86,0.9949491341562117
12,12,32,87,0.9949491341562118
12,12,32,88,0.9949491341562117
12,12,32,89,0.9949491341562118
12,12,32,90,0.9949491341562117
12,12,32,91,0.9949491341562118
12,12,32,92,0.9949491341562117
12,12,32,93,0.9949491341562118
12,12,32,94,0.9949491341562117
12,12,32,95,0.9949491341562118
12,12,32,96,0.9949491341562117
12,12,32,97,0.9949491341562118
12,12,32,98,0.9949491341562117
12,12,32,99,0.9949491341562118
12,12,32,100,0.9949491341562117
12,12,32,101,0.9949491341562118
14,12,32,1,1.0e-9
14,12,32,2,3.957341927845188e-9
14,12,32,3,1.566055503501438e-8
14,12,32,4,6.197416911382527e-8
14,12,32,5,2.4525294595454503e-7
14,12,32,6,9.705492598951977e-7
14,12,32,7,3.840787329838039e-6
14,12,32,8,1.51991841496083e-5
14,12,32,9,6.0146417291637256e-5
14,12,32,10,0.0002379893812103397
14,12,32,11,0.0009413270447530367
14,12,32,12,0.0037176775060554466
14,12,32,13,0.014595984713525773
14,12,32,14,0.05599879929939998
14,12,32,15,0.19713167424150563
14,12,32,16,0.5285506863935929
14,12,32,17,0.8480594617196252
14,12,32,18,0.9585546273411186
14,12,32,19,0.9849381151070546
14,12,32,20,0.990884150344424
14,12,32,21,0.9922102757746396
14,12,32,22,0.9925053868376016
14,12,32,23,0.9925710280103843
14,12,32,24,0.9925856269256861
14,12,32,25,0.9925888737178734
14,12,32,26,0.9925895957991651
14,12,32,27,0.9925897563886785
14,12,32,28,0.9925897921034733
14,12,32,29,0.9925898000463735
14,12,32,30,0.9925898018128587
14,12,32,31,0.9925898022057217
14,12,32,32,0.9925898022930937
14,12,32,33,0.9925898023125252
14,12,32,34,0.9925898023168467
14,12,32,35,0.9925898023178077
14,12,32,36,0.9925898023180213
14,12,32,37,0.9925898023180688
14,12,32,38,0.9925898023180795
14,12,32,39,0.9925898023180819
14,12,32,40,0.9925898023180824
14,12,32,41,0.9925898023180825
14,12,32,42,0.9925898023180825
14,12,32,43,0.9925898023180825
14,12,32,44,0.9925898023180825
14,12,32,45,0.9925898023180825
14,12,32,46,0.9925898023180825
14,12,32,47,0.9925898023180825
14,12,32,48,0.9925898023180825
14,12,32,49,0.9925898023180825
14,12,32,50,0.9925898023180825
14,12,32,51,0.9925898023180825
14,12,32,52,0.9925898023180825
14,12,32,53,0.9925898023180825
14,12,32,54,0.9925898023180825
14,12,32,55,0.9925898023180825
14,12,32,56,0.9925898023180825
14,12,32,57,0.9925898023180825
14,12,32,58,0.9925898023180825
14,12,32,59,0.9925898023180825
14,12,32,60,0.9925898023180825
14,12,32,61,0.9925898023180825
14,12,32,62,0.9925898023180825
14,12,32,63,0.9925898023180825
14,12,32,64,0.9925898023180825
14,12,32,65,0.9925898023180825
14,12,32,66,0.9925898023180825
14,12,32,67,0.9925898023180825
14,12,32,68,0.9925898023180825
14,12,32,69,0.9925898023180825
14,12,32,70,0.9925898023180825
14,12,32,71,0.9925898023180825
14,12,32,72,0.9925898023180825
14,12,32,73,0.9925898023180825
14,12,32,74,0.9925898023180825
14,12,32,75,0.9925898023180825
14,12,32,76,0.9925898023180825
14,12,32,77,0.9925898023180825
14,12,32,78,0.9925898023180825
14,12,32,79,0.9925898023180825
14,12,32,80,0.9925898023180825
14,12,32,81,0.9925898023180825
14,12,32,82,0.9925898023180825
14,12,32,83,0.9925898023180825
14,12,32,84,0.9925898023180825
14,12,32,85,0.9925898023180825
14,12,32,86,0.9925898023180825
14,12,32,87,0.9925898023180825
14,12,32,88,0.9925898023180825
14,12,32,89,0.9925898023180825
14,12,32,90,0.9925898023180825
14,12,32,91,0.9925898023180825
14,12,32,92,0.9925898023180825
14,12,32,93,0.9925898023180825
14,12,32,94,0.9925898023180825
14,12,32,95,0.9925898023180825
14,12,32,96,0.9925898023180825
14,12,32,97,0.9925898023180825
14,12,32,98,0.9925898023180825
14,12,32,99,0.9925898023180825
14,12,32,100,0.9925898023180825
14,12,32,101,0.9925898023180825
2,14,32,1,1.0e-9
2,14,32,2,5.5521465401013036e-9
2,14,32,3,3.0826330155511285e-8
2,14,32,4,1.7115226421967858e-7
2,14,32,5,9.502612449375502e-7
2,14,32,6,5.275952306755776e-6
2,14,32,7,2.9291707212006436e-5
2,14,32,8,0.00016259630569457028
2,14,32,9,0.0009016639983905446
2,14,32,10,0.004972641564769542
2,14,32,11,0.026610327094600258
2,14,32,12,0.12209681330466787
2,14,32,13,0.32229967208847543
2,14,32,14,0.4556590604982815
2,14,32,15,0.533478964844182
2,14,32,16,0.5841044684269399
2,14,32,17,0.6194771943455128
2,14,32,18,0.645411420032739
2,14,32,19,0.6650899629214899
2,14,32,20,0.6804081559053289
2,14,32,21,0.6925681090177118
2,14,32,22,0.7023705780918673
2,14,32,23,0.7103703180096562
2,14,32,24,0.7169641968009861
2,14,32,25,0.7224438170765961
2,14,32,26,0.7270283144347034
2,14,32,27,0.7308855521630794
2,14,32,28,0.7341462482137323
2,14,32,29,0.7369136479603744
2,14,32,30,0.739270305436698
2,14,32,31,0.741282938052791
2,14,32,32,0.74300596780548
2,14,32,33,0.7444841482889883
2,14,32,34,0.745754543492319
2,14,32,35,0.7468480391626522
2,14,32,36,0.7477905118595782
2,14,32,37,0.7486037437522943
2,14,32,38,0.7493061460722402
2,14,32,39,0.749913336806267
2,14,32,40,0.7504386060927742
2,14,32,41,0.7508932941843718
2,14,32,42,0.7512871006628273
2,14,32,43,0.7516283391005726
2,14,32,44,0.7519241480609073
2,14,32,45,0.7521806668756827
2,14,32,46,0.7524031827982148
2,14,32,47,0.7525962547345543
2,14,32,48,0.7527638176900264
2,14,32,49,0.7529092712458666
2,14,32,50,0.7530355547413994
2,14,32,51,0.7531452113361295
2,14,32,52,0.7532404427301423
2,14,32,53,0.7533231560061818
2,14,32,54,0.7533950038041559
2,14,32,55,0.7534574188350237
2,14,32,56,0.7535116435754023
2,14,32,57,0.7535587558489507
2,14,32,58,0.7535996908893111
2,14,32,59,0.753635260387471
2,14,32,60,0.753666168950037
2,14,32,61,0.7536930283311857
2,14,32,62,0.753716369747625
2,14,32,63,0.7537366545409678
2,14,32,64,0.7537542834139712
2,14,32,65,0.7537696044349151
2,14,32,66,0.7537829199771054
2,14,32,67,0.7537944927371731
2,14,32,68,0.7538045509559965
2,14,32,69,0.7538132929490433
2,14,32,70,0.7538208910383406
2,14,32,71,0.7538274949657847
2,14,32,72,0.7538332348566794
2,14,32,73,0.7538382237931719
2,14,32,74,0.7538425600491924
2,14,32,75,0.753846329031665
2,14,32,76,0.7538496049667385
2,14,32,77,0.7538524523646495
2,14,32,78,0.7538549272923906
2,14,32,79,0.7538570784794475
2,14,32,80,0.7538589482785659
2,14,32,81,0.7538605735005953
2,14,32,82,0.7538619861399389
2,14,32,83,0.7538632140049717
2,14,32,84,0.7538642812658901
2,14,32,85,0.7538652089308185
2,14,32,86,0.753866015259584
2,14,32,87,0.753866716123318
2,14,32,88,0.7538673253169993
2,14,32,89,0.753867854831076
2,14,32,90,0.7538683150875476
2,14,32,91,0.7538687151451607
2,14,32,92,0.7538690628777418
2,14,32,93,0.753869365129202
2,14,32,94,0.7538696278482678
2,14,32,95,0.7538698562055745
2,14,32,96,0.7538700546954457
2,14,32,97,0.7538702272243611
2,14,32,98,0.7538703771878461
2,14,32,99,0.7538705075373068
2,14,32,100,0.753870620838117
2,14,32,101,0.7538707193201151
4,14,32,1,1.0e-9
4,14,32,2,5.556808214639177e-9
4,14,32,3,3.087811693948027e-8
4,14,32,4,1.7158375219035838e-7
4,14,32,5,9.534573161279187e-7
4,14,32,6,5.298158114583684e-6
4,14,32,7,2.9440189288634398e-5
4,14,32,8,0.00016357312863299507
4,14,32,9,0.0009083163026945333
4,14,32,10,0.005028010565381047
4,14,32,11,0.027354469486633715
4,14,32,12,0.13575365388080152
4,14,32,13,0.45317729382679994
4,14,32,14,0.7244210650277059
4,14,32,15,0.8536784463681739
4,14,32,16,0.9196265658844571
4,14,32,17,0.9550530484178535
4,14,32,18,0.9746161778242876
4,14,32,19,0.9855833464400311
4,14,32,20,0.9917833762826553
4,14,32,21,0.9953050060109718
4,14,32,22,0.9973106575041535
4,14,32,23,0.9984546627435473
4,14,32,24,0.9991077589164987
4,14,32,25,0.9994807866736367
4,14,32,26,0.999693908466776
4,14,32,27,0.999815690905511
4,14,32,28,0.999885286463446
4,14,32,29,0.9999250606458255
4,14,32,30,0.9999477924590879
4,14,32,31,0.9999607844100737
4,14,32,32,0.9999682097944388
4,14,32,33,0.9999724537023016
4,14,32,34,0.9999748792753005
4,14,32,35,0.999976265595496
4,14,32,36,0.9999770579384607
4,14,32,37,0.9999775107975857
4,14,32,38,0.9999777696267373
4,14,32,39,0.9999779175591499
4,14,32,40,0.9999780021091358
4,14,32,41,0.999978050433235
4,14,32,42,0.9999780780526203
4,14,32,43,0.9999780938383354
4,14,32,44,0.9999781028605782
4,14,32,45,0.9999781080171939
4,14,32,46,0.9999781109644309
4,14,32,47,0.9999781126489088
4,14,32,48,0.9999781136116636
4,14,32,49,0.9999781141619207
4,14,32,50,0.9999781144764174
4,14,32,51,0.9999781146561664
4,14,32,52,0.9999781147589007
4,14,32,53,0.999978114817618
4,14,32,54,0.9999781148511778
4,14,32,55,0.9999781148703588
4,14,32,56,0.9999781148813214
4,14,32,57,0.9999781148875874
4,14,32,58,0.9999781148911682
4,14,32,59,0.999978114893215
4,14,32,60,0.9999781148943847
4,14,32,61,0.9999781148950534
4,14,32,62,0.9999781148954354
4,14,32,63,0.9999781148956541
4,14,32,64,0.9999781148957789
4,14,32,65,0.99997811489585
4,14,32,66,0.9999781148958906
4,14,32,67,0.9999781148959143
4,14,32,68,0.9999781148959278
4,14,32,69,0.9999781148959355
4,14,32,70,0.9999781148959399
4,14,32,71,0.9999781148959423
4,14,32,72,0.9999781148959439
4,14,32,73,0.9999781148959447
4,14,32,74,0.9999781148959452
4,14,32,75,0.9999781148959455
4,14,32,76,0.9999781148959457
4,14,32,77,0.9999781148959457
4,14,32,78,0.9999781148959457
4,14,32,79,0.9999781148959457
4,14,32,80,0.9999781148959457
4,14,32,81,0.9999781148959457
4,14,32,82,0.9999781148959457
4,14,32,83,0.9999781148959457
4,14,32,84,0.9999781148959457
4,14,32,85,0.9999781148959457
4,14,32,86,0.9999781148959457
4,14,32,87,0.9999781148959457
4,14,32,88,0.9999781148959457
4,14,32,89,0.9999781148959457
4,14,32,90,0.9999781148959457
4,14,32,91,0.9999781148959457
4,14,32,92,0.9999781148959457
4,14,32,93,0.9999781148959457
4,14,32,94,0.9999781148959457
4,14,32,95,0.9999781148959457
4,14,32,96,0.9999781148959457
4,14,32,97,0.9999781148959457
4,14,32,98,0.9999781148959457
4,14,32,99,0.9999781148959457
4,14,32,100,0.9999781148959457
4,14,32,101,0.9999781148959457
6,14,32,1,1.0e-9
6,14,32,2,4.993295724082805e-9
6,14,32,3,2.4933001872055183e-8
6,14,32,4,1.2449784217692664e-7
6,14,32,5,6.21654299268516e-7
6,14,32,6,3.104097638107029e-6
6,14,32,7,1.5499524770998718e-5
6,14,32,8,7.738990287855648e-5
6,14,32,9,0.0003863357463325973
6,14,32,10,0.001926724597465963
6,14,32,11,0.009562104027327939
6,14,32,12,0.04632669206675648
6,14,32,13,0.20049437785160398
6,14,32,14,0.5720160351626646
6,14,32,15,0.8393646839985661
6,14,32,16,0.9394858817752166
6,14,32,17,0.9767377915510878
6,14,32,18,0.9908407667755618
6,14,32,19,0.9962205203553152
6,14,32,20,0.9982788257315619
6,14,32,21,0.9990672465302273
6,14,32,22,0.9993693800267046
6,14,32,23,0.9994851813612762
6,14,32,24,0.9995295684422002
6,14,32,25,0.9995465826004368
6,14,32,26,0.9995531044160187
6,14,32,27,0.9995556043477942
6,14,32,28,0.9995565626189393
6,14,32,29,0.9995569299425967
6,14,32,30,0.9995570707448092
6,14,32,31,0.9995571247170056
6,14,32,32,0.9995571454055876
6,14,32,33,0.9995571533359192
6,14,32,34,0.9995571563757683
6,14,32,35,0.9995571575410005
6,14,32,36,0.9995571579876563
6,14,32,37,0.9995571581588686
6,14,32,38,0.9995571582244971
6,14,32,39,0.9995571582496542
6,14,32,40,0.9995571582592973
6,14,32,41,0.9995571582629936
6,14,32,42,0.9995571582644105
6,14,32,43,0.9995571582649536
6,14,32,44,0.9995571582651618
6,14,32,45,0.9995571582652416
6,14,32,46,0.999557158265272
6,14,32,47,0.9995571582652837
6,14,32,48,0.9995571582652883
6,14,32,49,0.99955715826529
6,14,32,50,0.9995571582652907
6,14,32,51,0.9995571582652909
6,14,32,52,0.999557158265291
6,14,32,53,0.9995571582652911
6,14,32,54,0.9995571582652911
6,14,32,55,0.9995571582652911
6,14,32,56,0.9995571582652911
6,14,32,57,0.9995571582652911
6,14,32,58,0.9995571582652911
6,14,32,59,0.9995571582652911
6,14,32,60,0.9995571582652911
6,14,32,61,0.9995571582652911
6,14,32,62,0.9995571582652911
6,14,32,63,0.9995571582652911
6,14,32,64,0.9995571582652911
6,14,32,65,0.9995571582652911
6,14,32,66,0.9995571582652911
6,14,32,67,0.9995571582652911
6,14,32,68,0.9995571582652911
6,14,32,69,0.9995571582652911
6,14,32,70,0.9995571582652911
6,14,32,71,0.9995571582652911
6,14,32,72,0.9995571582652911
6,14,32,73,0.9995571582652911
6,14,32,74,0.9995571582652911
6,14,32,75,0.9995571582652911
6,14,32,76,0.9995571582652911
6,14,32,77,0.9995571582652911
6,14,32,78,0.9995571582652911
6,14,32,79,0.9995571582652911
6,14,32,80,0.9995571582652911
6,14,32,81,0.9995571582652911
6,14,32,82,0.9995571582652911
6,14,32,83,0.9995571582652911
6,14,32,84,0.9995571582652911
6,14,32,85,0.9995571582652911
6,14,32,86,0.9995571582652911
6,14,32,87,0.9995571582652911
6,14,32,88,0.9995571582652911
6,14,32,89,0.9995571582652911
6,14,32,90,0.9995571582652911
6,14,32,91,0.9995571582652911
6,14,32,92,0.9995571582652911
6,14,32,93,0.9995571582652911
6,14,32,94,0.9995571582652911
6,14,32,95,0.9995571582652911
6,14,32,96,0.9995571582652911
6,14,32,97,0.9995571582652911
6,14,32,98,0.9995571582652911
6,14,32,99,0.9995571582652911
6,14,32,100,0.9995571582652911
6,14,32,101,0.9995571582652911
8,14,32,1,1.0e-9
8,14,32,2,4.543650196762395e-9
8,14,32,3,2.0644756916440136e-8
8,14,32,4,9.380254893645473e-8
8,14,32,5,4.2620586499178636e-7
8,14,32,6,1.9365281776627356e-6
8,14,32,7,8.798861451022293e-6
8,14,32,8,3.9978015386485254e-5
8,14,32,9,0.00018162685254665263
8,14,32,10,0.0008248513428370254
8,14,32,11,0.003739646207322759
8,14,32,12,0.01682418906924841
8,14,32,13,0.07313249078934603
8,14,32,14,0.27557512595467387
8,14,32,15,0.6653995012254059
8,14,32,16,0.8960931863779548
8,14,32,17,0.9680552246565998
8,14,32,18,0.9892854416998345
8,14,32,19,0.9955403036982574
8,14,32,20,0.997383937342496
8,14,32,21,0.9979274576034078
8,14,32,22,0.9980877023975456
8,14,32,23,0.9981349478809859
8,14,32,24,0.9981488774953187
8,14,32,25,0.9981529844376487
8,14,32,26,0.9981541953099038
8,14,32,27,0.9981545523180403
8,14,32,28,0.9981546575767202
8,14,32,29,0.9981546886107183
8,14,32,30,0.9981546977606434
8,14,32,31,0.9981547004583664
8,14,32,32,0.9981547012537507
8,14,32,33,0.9981547014882587
8,14,32,34,0.9981547015573997
8,14,32,35,0.9981547015777851
8,14,32,36,0.998154701583795
8,14,32,37,0.9981547015855673
8,14,32,38,0.9981547015860898
8,14,32,39,0.9981547015862441
8,14,32,40,0.9981547015862892
8,14,32,41,0.9981547015863025
8,14,32,42,0.9981547015863065
8,14,32,43,0.9981547015863074
8,14,32,44,0.9981547015863081
8,14,32,45,0.9981547015863084
8,14,32,46,0.9981547015863086
8,14,32,47,0.9981547015863084
8,14,32,48,0.9981547015863086
8,14,32,49,0.9981547015863084
8,14,32,50,0.9981547015863086
8,14,32,51,0.9981547015863084
8,14,32,52,0.9981547015863086
8,14,32,53,0.9981547015863084
8,14,32,54,0.9981547015863086
8,14,32,55,0.9981547015863084
8,14,32,56,0.9981547015863086
8,14,32,57,0.9981547015863084
8,14,32,58,0.9981547015863086
8,14,32,59,0.9981547015863084
8,14,32,60,0.9981547015863086
8,14,32,61,0.9981547015863084
8,14,32,62,0.9981547015863086
8,14,32,63,0.9981547015863084
8,14,32,64,0.9981547015863086
8,14,32,65,0.9981547015863084
8,14,32,66,0.9981547015863086
8,14,32,67,0.9981547015863084
8,14,32,68,0.9981547015863086
8,14,32,69,0.9981547015863084
8,14,32,70,0.9981547015863086
8,14,32,71,0.9981547015863084
8,14,32,72,0.9981547015863086
8,14,32,73,0.9981547015863084
8,14,32,74,0.9981547015863086
8,14,32,75,0.9981547015863084
8,14,32,76,0.9981547015863086
8,14,32,77,0.9981547015863084
8,14,32,78,0.9981547015863086
8,14,32,79,0.9981547015863084
8,14,32,80,0.9981547015863086
8,14,32,81,0.9981547015863084
8,14,32,82,0.9981547015863086
8,14,32,83,0.9981547015863084
8,14,32,84,0.9981547015863086
8,14,32,85,0.9981547015863084
8,14,32,86,0.9981547015863086
8,14,32,87,0.9981547015863084
8,14,32,88,0.9981547015863086
8,14,32,89,0.9981547015863084
8,14,32,90,0.9981547015863086
8,14,32,91,0.9981547015863084
8,14,32,92,0.9981547015863086
8,14,32,93,0.9981547015863084
8,14,32,94,0.9981547015863086
8,14,32,95,0.9981547015863084
8,14,32,96,0.9981547015863086
8,14,32,97,0.9981547015863084
8,14,32,98,0.9981547015863086
8,14,32,99,0.9981547015863084
8,14,32,100,0.9981547015863086
8,14,32,101,0.9981547015863084
10,14,32,1,1.0e-9
10,14,32,2,4.209586902426549e-9
10,14,32,3,1.7720621755893385e-8
10,14,32,4,7.459649432562863e-8
10,14,32,5,3.140203713609274e-7
10,14,32,6,1.3218950734160075e-6
10,14,32,7,5.5646149750882564e-6
10,14,32,8,2.342442513058591e-5
10,14,32,9,9.860174470112173e-5
10,14,32,10,0.0004149767894361705
10,14,32,11,0.001745184425763881
10,14,32,12,0.007316565167369462
10,14,32,13,0.030278086291501208
10,14,32,14,0.11884040071551143
10,14,32,15,0.38406012838625025
10,14,32,16,0.7615403124893898
10,14,32,17,0.9338652814580286
10,14,32,18,0.9802336517659815
10,14,32,19,0.9918826761032449
10,14,32,20,0.9947808030891272
10,14,32,21,0.9955003619182116
10,14,32,22,0.9956789314118312
10,14,32,23,0.9957232409528198
10,14,32,24,0.9957342354310683
10,14,32,25,0.9957369634593661
10,14,32,26,0.9957376403559807
10,14,32,27,0.9957378083120181
10,14,32,28,0.9957378499863696
10,14,32,29,0.9957378603268824
10,14,32,30,0.9957378628926382
10,14,32,31,0.9957378635292701
10,14,32,32,0.9957378636872354
10,14,32,33,0.9957378637264307
10,14,32,34,0.9957378637361561
10,14,32,35,0.9957378637385694
10,14,32,36,0.9957378637391681
10,14,32,37,0.9957378637393167
10,14,32,38,0.9957378637393532
10,14,32,39,0.9957378637393626
10,14,32,40,0.9957378637393649
10,14,32,41,0.9957378637393652
10,14,32,42,0.9957378637393653
10,14,32,43,0.9957378637393653
10,14,32,44,0.9957378637393653
10,14,32,45,0.9957378637393653
10,14,32,46,0.9957378637393653
10,14,32,47,0.9957378637393653
10,14,32,48,0.9957378637393653
10,14,32,49,0.9957378637393653
10,14,32,50,0.9957378637393653
10,14,32,51,0.9957378637393653
10,14,32,52,0.9957378637393653
10,14,32,53,0.9957378637393653
10,14,32,54,0.9957378637393653
10,14,32,55,0.9957378637393653
10,14,32,56,0.9957378637393653
10,14,32,57,0.9957378637393653
10,14,32,58,0.9957378637393653
10,14,32,59,0.9957378637393653
10,14,32,60,0.9957378637393653
10,14,32,61,0.9957378637393653
10,14,32,62,0.9957378637393653
10,14,32,63,0.9957378637393653
10,14,32,64,0.9957378637393653
10,14,32,65,0.9957378637393653
10,14,32,66,0.9957378637393653
10,14,32,67,0.9957378637393653
10,14,32,68,0.9957378637393653
10,14,32,69,0.9957378637393653
10,14,32,70,0.9957378637393653
10,14,32,71,0.9957378637393653
10,14,32,72,0.9957378637393653
10,14,32,73,0.9957378637393653
10,14,32,74,0.9957378637393653
10,14,32,75,0.9957378637393653
10,14,32,76,0.9957378637393653
10,14,32,77,0.9957378637393653
10,14,32,78,0.9957378637393653
10,14,32,79,0.9957378637393653
10,14,32,80,0.9957378637393653
10,14,32,81,0.9957378637393653
10,14,32,82,0.9957378637393653
10,14,32,83,0.9957378637393653
10,14,32,84,0.9957378637393653
10,14,32,85,0.9957378637393653
10,14,32,86,0.9957378637393653
10,14,32,87,0.9957378637393653
10,14,32,88,0.9957378637393653
10,14,32,89,0.9957378637393653
10,14,32,90,0.9957378637393653
10,14,32,91,0.9957378637393653
10,14,32,92,0.9957378637393653
10,14,32,93,0.9957378637393653
10,14,32,94,0.9957378637393653
10,14,32,95,0.9957378637393653
10,14,32,96,0.9957378637393653
10,14,32,97,0.9957378637393653
10,14,32,98,0.9957378637393653
10,14,32,99,0.9957378637393653
10,14,32,100,0.9957378637393653
10,14,32,101,0.9957378637393653
12,14,32,1,1.0e-9
12,14,32,2,3.957341927845188e-9
12,14,32,3,1.566055503501438e-8
12,14,32,4,6.197416911382527e-8
12,14,32,5,2.4525294595454503e-7
12,14,32,6,9.705492598951977e-7
12,14,32,7,3.840787329838039e-6
12,14,32,8,1.51991841496083e-5
12,14,32,9,6.0146417291637256e-5
12,14,32,10,0.0002379893812103397
12,14,32,11,0.0009413270447530367
12,14,32,12,0.0037176775060554466
12,14,32,13,0.014595984713525773
12,14,32,14,0.05599879929939998
12,14,32,15,0.19713167424150563
12,14,32,16,0.5285506863935929
12,14,32,17,0.8480594617196252
12,14,32,18,0.9585546273411186
12,14,32,19,0.9849381151070546
12,14,32,20,0.990884150344424
12,14,32,21,0.9922102757746396
12,14,32,22,0.9925053868376016
12,14,32,23,0.9925710280103843
12,14,32,24,0.9925856269256861
