S,G,D,ε,β,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
6,6,32,0.05,2.0,100,35,4,100,0,139,87.0,35,0.8745622263404191,0.8745622263404191,33.42253225831314,33.42253225831314,40.597322779986214,35.3042520168341
2,2,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.614400198962954,0.614400198962954,62.26255457598855,62.26255457598855,56.249999999999986,65.99999999999999
1,3,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9272468015650588,0.9272468015650588,62.16037531716388,62.16037531716388,44.44444444444444,63.1111111111111
2,3,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.499999775683263,0.499999775683263,72.18472233188797,72.18472233188797,69.44444444444444,76.1111111111111
3,3,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.24035445214283385,0.24035445214283385,80.55038397870483,80.55038397870483,79.01234567901231,86.22222222222221
1,4,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9501307474209536,0.9501307474209536,69.05357121631145,69.05357121631145,56.249999999999986,69.24999999999999
2,4,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.4340936993849439,0.4340936993849439,78.04215951171544,78.04215951171544,76.56249999999997,82.24999999999999
3,4,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.16155479945236845,0.16155479945236845,85.2839874692261,85.2839874692261,84.02777777777774,92.3611111111111
4,4,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.10658835708663647,0.10658835708663647,89.06741506628882,89.06741506628882,87.89062499999997,98.49999999999999
1,5,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9580602139976002,0.9580602139976002,73.29980606225917,73.29980606225917,64.0,73.28
2,5,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.39302346814946965,0.39302346814946965,81.84038445048907,81.84038445048907,80.99999999999999,86.27999999999999
3,5,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.1304018839120073,0.1304018839120073,88.23709125039375,88.23709125039375,87.1111111111111,96.39111111111112
4,5,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.08683589929924806,0.08683589929924806,91.37382299210381,91.37382299210381,90.24999999999997,102.52999999999999
5,5,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.07138854657665729,0.07138854657665729,93.2623947401417,93.2623947401417,92.15999999999997,106.56
1,6,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.962081950479751,0.962081950479751,76.22125969478407,76.22125969478407,69.44444444444444,76.1111111111111
2,6,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.3654440865775395,0.3654440865775395,84.49028749808335,84.49028749808335,84.02777777777774,89.11111111111109
3,6,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.11438123919053221,0.11438123919053221,90.24559911300908,90.24559911300908,89.1975308641975,99.22222222222221
4,6,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.07688143588901873,0.07688143588901873,92.92723667997971,92.92723667997971,91.84027777777777,105.36111111111109
5,6,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.06358934816176554,0.06358934816176554,94.52780398604682,94.52780398604682,93.44444444444441,109.39111111111109
6,6,2,0.05,2.0,100,40,4,100,0,144,92.0,40,0.05685731663487808,0.05685731663487808,95.59633716512154,95.59633716512154,94.52160493827158,112.22222222222221
2,2,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.6702106408851463,0.6702106408851463,40.346576113038914,40.346576113038914,31.640624999999993,46.49999999999999
1,3,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.34564095196769984,0.34564095196769984,27.204490909782773,27.204490909782773,19.753086419753092,50.271604938271594
2,3,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8748285409737591,0.8748285409737591,52.947576778826004,52.947576778826004,48.2253086419753,53.521604938271594
3,3,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8457026722780554,0.8457026722780554,60.440766785972286,60.440766785972286,62.42950769699739,60.543209876543216
1,4,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.790461382080332,0.790461382080332,49.83400033175444,49.83400033175444,31.640624999999993,56.45312499999999
2,4,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8934000917116267,0.8934000917116267,59.54330323042176,59.54330323042176,58.618164062499986,59.703124999999986
3,4,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8083516127421148,0.8083516127421148,66.49429272642777,66.49429272642777,70.60667438271602,66.7247299382716
4,4,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.724626878726922,0.724626878726922,72.53950332981505,72.53950332981505,77.24761962890622,72.90624999999999
1,5,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9042891142398859,0.9042891142398859,59.306790563364245,59.306790563364245,40.959999999999994,61.29919999999999
2,5,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8969618426989477,0.8969618426989477,64.36431399568094,64.36431399568094,65.60999999999999,64.54919999999998
3,5,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.7771799449416379,0.7771799449416379,71.06649685250704,71.06649685250704,75.88345679012343,71.5708049382716
4,5,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.6542520500198654,0.6542520500198654,77.10900107081412,77.10900107081412,81.45062499999996,77.75232499999998
5,5,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.5481918570819622,0.5481918570819622,81.64626286214366,81.64626286214366,84.93465599999996,82.5984
1,6,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.93367923890075,0.93367923890075,64.22306911895399,64.22306911895399,48.2253086419753,65.07716049382715
2,6,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8973281326491273,0.8973281326491273,68.03105805497115,68.03105805497115,70.60667438271602,68.32716049382715
3,6,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.7520999215579796,0.7520999215579796,74.52436020823711,74.52436020823711,79.56199512269468,75.34876543209876
4,6,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.5968332027229915,0.5968332027229915,80.51106710783007,80.51106710783007,84.34636622299382,81.53028549382717
5,6,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.4619855926805205,0.4619855926805205,84.94004757854488,84.94004757854488,87.31864197530862,86.37636049382715
6,6,4,0.05,2.0,100,40,4,100,0,144,92.0,40,0.35692682673736853,0.35692682673736853,88.02795099417398,88.02795099417398,89.34333800106688,90.15432098765432
2,2,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.08298711405596292,0.08298711405596292,13.144783027807623,13.144783027807623,10.01129150390625,40.40625
1,3,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.042778955168376,0.042778955168376,7.083514354125514,7.083514354125514,3.901844231062346,42.02895900015242
2,3,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.4391238924280816,0.4391238924280816,27.13087981668379,27.13087981668379,23.256803936137793,42.232084000152426
3,3,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8548579412651582,0.8548579412651582,42.175718626901,42.175718626901,38.974434312894566,44.05791800030484
1,4,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.12267620638163837,0.12267620638163837,13.269305817807606,13.269305817807606,10.01129150390625,45.20587158203125
2,4,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.7911689164990159,0.7911689164990159,41.02611359239712,41.02611359239712,34.360891580581665,45.40899658203125
3,4,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9179855238190867,0.9179855238190867,47.462662927492715,47.462662927492715,49.853024673868894,47.23483058218367
4,4,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9268900191075,0.9268900191075,51.17893828819575,51.17893828819575,59.67194738332182,50.4117431640625
1,5,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.30018808508228945,0.30018808508228945,22.350826785803946,22.350826785803946,16.777216000000006,48.72415232
2,5,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9000360551953908,0.9000360551953908,48.08927575091691,48.08927575091691,43.04672100000001,48.92727732
3,5,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9316274474401536,0.9316274474401536,51.4206362492563,51.4206362492563,57.582990144185345,50.75311132015243
4,5,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9238585973977465,0.9238585973977465,54.79309093991867,54.79309093991867,66.34204312890623,53.93002390203125
5,5,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9099195116923342,0.9099195116923342,58.31589082297634,58.31589082297634,72.13895789838334,57.44830464
1,6,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.49246527514691163,0.49246527514691163,33.12784675015748,33.12784675015748,23.256803936137793,52.09353804679165
2,6,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9297772634879855,0.9297772634879855,52.37110829204461,52.37110829204461,49.853024673868894,52.29666304679166
3,6,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.936135618046226,0.936135618046226,54.89968251839728,54.89968251839728,63.30111067903695,54.122497046944076
4,6,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9183373606559334,0.9183373606559334,58.129159746093606,58.129159746093606,71.14309495023396,57.2994096288229
5,6,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8951669983907653,0.8951669983907653,61.624241195639314,61.624241195639314,76.24545236412132,60.81769036679166
6,6,8,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8714612583970515,0.8714612583970515,64.9458226398947,64.9458226398947,79.82232045172886,64.1870760935833
2,2,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.02916040729082714,0.02916040729082714,4.070293272177054,4.070293272177054,1.0022595757618546,40.0015869140625
1,3,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.02582425942987205,0.02582425942987205,3.14593230170418,3.14593230170418,0.15224388403474176,40.07916681969807
2,3,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.057304132544319014,0.057304132544319014,8.173965210846932,8.173965210846932,5.408789293239547,40.07996027672932
3,3,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.2344681246578254,0.2344681246578254,16.3194557397505,16.3194557397505,15.190065300101342,40.15833363939613
1,4,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.03037413960395474,0.03037413960395474,3.962880337704168,3.962880337704168,1.0022595757618546,40.521174979396164
2,4,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.1645890835036287,0.1645890835036287,13.707364626276664,13.707364626276664,11.80670870212488,40.521968436427414
3,4,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.5068627331190256,0.5068627331190256,25.5034425344911,25.5034425344911,24.85324069133381,40.60034179909423
4,4,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8054064946714963,0.8054064946714963,36.45773277251432,36.45773277251432,35.60741304517928,41.04234995879233
1,5,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.043754403063280385,0.043754403063280385,5.6166337475039665,5.6166337475039665,2.8147497671065613,41.46366987889541
2,5,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.33338995432803575,0.33338995432803575,20.346722937137084,20.346722937137084,18.530201888518416,41.464463335926666
3,5,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.7517626638654024,0.7517626638654024,35.09290364477956,35.09290364477956,33.15800753945346,41.542836698593476
4,5,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9038877838585145,0.9038877838585145,41.13528131444393,41.13528131444393,44.01266686517653,41.984844858291574
5,5,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9349649415878584,0.9349649415878584,43.306015377229116,43.306015377229116,52.040292466647244,42.927339757790826
1,6,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.07582273790257633,0.07582273790257633,8.004164214790343,8.004164214790343,5.408789293239547,42.81257043248456
2,6,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.5141889264210913,0.5141889264210913,28.055605434627203,28.055605434627203,24.85324069133381,42.81336388951581
3,6,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8727571761817707,0.8727571761817707,40.92037867125086,40.92037867125086,40.07030613199687,42.89173725218262
4,6,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9318077189198134,0.9318077189198134,43.576335492053296,43.576335492053296,50.613399590980045,43.33374541188073
5,6,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9457612290959893,0.9457612290959893,45.11199846319954,45.11199846319954,58.13369006209494,44.27624031137998
6,6,16,0.05,2.0,100,40,4,100,0,144,92.0,40,0.9505192227458037,0.9505192227458037,46.71010859580312,46.71010859580312,63.71602842298492,45.625140864969126
2,2,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.025068897546379348,0.025068897546379348,2.74695287347925,2.74695287347925,0.010045242572065405,40.00000002421439
1,3,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.025002297570919794,0.025002297570919794,2.5730060529789274,2.5730060529789274,0.00023178200225792978,40.00012052664117
2,3,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.02663451994945315,0.02663451994945315,3.1155592795578833,3.1155592795578833,0.29255001618663234,40.00012053874837
3,3,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.03891312743247932,0.03891312743247932,4.956555919775287,4.956555919775287,2.307380838213424,40.000241053282345
1,4,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.025082233253963006,0.025082233253963006,2.65024835390736,2.65024835390736,0.010045242572065405,40.00522352613747
2,4,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.03324169356491893,0.03324169356491893,4.123644343909506,4.123644343909506,1.393983703768309,40.00522353824467
3,4,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.08203965531609449,0.08203965531609449,7.978554128813387,7.978554128813387,6.176835728613705,40.00534405277865
4,4,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.20134771377812732,0.20134771377812732,12.366855722689802,12.366855722689802,12.67887863770003,40.01044705227495
1,5,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.02559479311382976,0.02559479311382976,2.751267519706626,2.751267519706626,0.07922816251426656,40.04119864450742
2,5,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.051132171746085336,0.051132171746085336,5.82587527465455,5.82587527465455,3.43368382029251,40.04119865661461
3,5,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.16884747074798975,0.16884747074798975,11.358857284738862,11.358857284738862,10.99453463986453,40.041319171148594
4,5,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.356653557101297,0.356653557101297,17.60816888159221,17.60816888159221,19.371148445850082,40.046422170644895
5,5,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.5698690396645004,0.5698690396645004,25.380127301304306,25.380127301304306,27.08192040014181,40.082397289014835
1,6,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.027153448151630365,0.027153448151630365,2.9577201375560214,2.9577201375560214,0.29255001618663234,40.15212600841705
2,6,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.08900767772928206,0.08900767772928206,7.98774271957037,7.98774271957037,6.176835728613705,40.15212602052424
3,6,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.2784367825832589,0.2784367825832589,15.389260066809639,15.389260066809639,16.05629433511946,40.15224653505822
4,6,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.5272485481807467,0.5272485481807467,24.045406441886545,24.045406441886545,25.617162181562204,40.15734953455452
5,6,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.7581881173406164,0.7581881173406164,32.95645409908741,32.95645409908741,33.795259202357165,40.19332465292447
6,6,32,0.05,2.0,100,40,4,100,0,144,92.0,40,0.8745622213587808,0.8745622213587808,37.79534325370363,37.79534325370363,40.597322779986214,40.3042520168341
2,2,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.6093985377540229,0.6093985377540229,65.28776474543973,65.28776474543973,56.249999999999986,70.99999999999999
1,3,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.923998850548976,0.923998850548976,66.70735883955774,66.70735883955774,44.44444444444444,68.1111111111111
2,3,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.49507363644314156,0.49507363644314156,74.66240945781358,74.66240945781358,69.44444444444444,81.11111111111109
3,3,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.23759973387475275,0.23759973387475275,81.74428365489368,81.74428365489368,79.01234567901231,91.22222222222221
1,4,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.9473645097769957,0.9473645097769957,73.74858827836053,73.74858827836053,56.249999999999986,74.24999999999999
2,4,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.42930499023760427,0.42930499023760427,80.2003070736814,80.2003070736814,76.56249999999997,87.24999999999999
3,4,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.16004603197395822,0.16004603197395822,86.0892146245069,86.0892146245069,84.02777777777774,97.3611111111111
4,4,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.10590631279883407,0.10590631279883407,89.59989777594058,89.59989777594058,87.89062499999997,103.49999999999997
1,5,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.9554312912125875,0.9554312912125875,78.04925209962254,78.04925209962254,64.0,78.27999999999999
2,5,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.3883959652313686,0.3883959652313686,83.798929403108,83.798929403108,80.99999999999999,91.27999999999999
3,5,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.1293688091972994,0.1293688091972994,88.8882813081898,88.8882813081898,87.1111111111111,101.39111111111112
4,5,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.0863934189439741,0.0863934189439741,91.80803347906887,91.80803347906887,90.24999999999997,107.52999999999999
5,5,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.0711062171729975,0.0711062171729975,93.61952961041007,93.61952961041007,92.15999999999997,111.55999999999999
1,6,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.9595120318398714,0.9595120318398714,80.999641312077,80.999641312077,69.44444444444444,81.11111111111111
2,6,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.360966916885647,0.360966916885647,86.31469518935266,86.31469518935266,84.02777777777774,94.1111111111111
3,6,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.11357327764989793,0.11357327764989793,90.81740236645999,90.81740236645999,89.1975308641975,104.22222222222221
4,6,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.07654336608045981,0.07654336608045981,93.31184871112727,93.31184871112727,91.84027777777777,110.36111111111109
5,6,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.06337586741831626,0.06337586741831626,94.84598861743737,94.84598861743737,93.44444444444441,114.39111111111109
6,6,2,0.05,2.0,100,45,4,100,0,149,97.0,45,0.05669721009046543,0.05669721009046543,95.88085953347357,95.88085953347357,94.52160493827158,117.2222222222222
2,2,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.6671308152044627,0.6671308152044627,43.63569111570827,43.63569111570827,31.640624999999993,51.499999999999986
1,3,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.34358784795227043,0.34358784795227043,28.881472418581357,28.881472418581357,19.753086419753092,55.271604938271594
2,3,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.8726971235954356,0.8726971235954356,57.29836604028412,57.29836604028412,48.2253086419753,58.5216049382716
3,3,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.8435186584135469,0.8435186584135469,64.67448337003425,64.67448337003425,62.42950769699739,65.54320987654322
1,4,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.7863757779220872,0.7863757779220872,53.634560868586036,53.634560868586036,31.640624999999993,61.453124999999986
2,4,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.8912691518696889,0.8912691518696889,64.00146365703881,64.00146365703881,58.618164062499986,64.70312499999999
3,4,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.8058835991170313,0.8058835991170313,70.55277703322824,70.55277703322824,70.60667438271602,71.72472993827158
4,4,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.7217486451251693,0.7217486451251693,76.18942960657768,76.18942960657768,77.24761962890622,77.90624999999999
1,5,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.9008792088985227,0.9008792088985227,63.71674158901013,63.71674158901013,40.959999999999994,66.29919999999998
2,5,4,0.05,2.0,100,45,4,100,0,149,97.0,45,0.8947272540911637,0.8947272540911637,68.84759889311283,68.84759889311283,65.60999999999999,69.54919999999998
