pop,gen,cost,compositionality,agent
17,22,24.02003999999999,0.0,rational
17,23,21.717991999999985,0.04,rational
17,24,21.079743999999987,0.02,rational
17,25,23.94898799999999,0.04,rational
17,26,22.694504,0.04,rational
17,27,18.652223999999983,0.0,rational
17,28,21.63434399999999,0.0,rational
17,29,25.809312000000006,0.0,rational
17,30,23.423615999999992,0.0,rational
17,31,21.037919999999986,0.0,rational
18,1,47.876999999999974,0.0,rational
18,2,19.84507199999998,0.0,rational
18,3,25.851135999999997,0.02,rational
18,4,19.845071999999984,0.0,rational
18,5,21.63434399999999,0.0,rational
18,6,18.055799999999987,0.0,rational
18,7,21.63434399999999,0.0,rational
18,8,18.055799999999987,0.0,rational
18,9,21.037919999999986,0.0,rational
18,10,24.103688000000005,0.04,rational
18,11,22.82719199999999,0.0,rational
18,12,21.03791999999999,0.0,rational
18,13,24.616464000000004,0.0,rational
18,14,19.845071999999984,0.0,rational
18,15,25.212887999999992,0.0,rational
18,16,20.441495999999983,0.0,rational
18,17,21.037919999999986,0.0,rational
18,18,22.23076799999999,0.0,rational
18,19,20.441495999999987,0.0,rational
18,20,19.845071999999984,0.0,rational
18,21,24.020039999999998,0.0,rational
18,22,26.447560000000003,0.02,rational
18,23,22.827191999999997,0.0,rational
18,24,22.23076799999999,0.0,rational
18,25,25.212888000000007,0.0,rational
18,26,22.827192,0.0,rational
18,27,24.616463999999997,0.0,rational
18,28,25.80931199999999,0.0,rational
18,29,24.061864,0.02,rational
18,30,21.037919999999986,0.0,rational
18,31,20.441495999999987,0.0,rational
19,1,47.876999999999974,0.0,rational
19,2,25.212888,0.0,rational
19,3,22.27259199999999,0.02,rational
19,4,22.49345399999999,0.02,rational
19,5,22.43181799999999,0.02,rational
19,6,22.82719199999999,0.0,rational
19,7,22.827192,0.0,rational
19,8,22.82719199999999,0.0,rational
19,9,23.465439999999994,0.02,rational
19,10,21.03791999999999,0.0,rational
19,11,22.86901599999999,0.02,rational
19,12,21.037919999999986,0.0,rational
19,13,24.061864,0.02,rational
19,14,22.827191999999997,0.0,rational
19,15,22.230767999999994,0.0,rational
19,16,25.851136,0.02,rational
19,17,21.563291999999993,0.04,rational
19,18,21.634343999999988,0.0,rational
19,19,27.00215999999999,0.0,rational
19,20,19.248647999999985,0.0,rational
