S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,asymptotic_cost,comp_cost,bespoke_cost
5,256,10,0,100,10,5,5.0077281426467774e-11,0.0002893631094282709,0.0002893631094282709,0.0002893581093654784
6,256,10,0,100,10,5,5.1673278955401394e-11,0.007378693174215094,0.007378693174215094,0.00737868817318965
7,256,10,0,100,10,5,6.17585623411776e-11,0.05099884300201465,0.05099884300201465,0.05099883799616566
8,256,10,0,100,10,5,1.181739562563013e-10,0.1774628012442479,0.1774628012442479,0.1774627962105124
9,256,10,0,100,10,5,0.017034918217558245,0.4014927055116436,0.4014927055116436,0.4157878908003409
10,256,10,0,100,10,5,0.08419271448904805,0.5737401799765667,0.5737401799765667,0.7631498390659374
11,256,10,0,100,10,5,0.16750875316604058,0.8861579057991603,0.8861579057991603,1.1949347393051744
12,256,10,0,100,10,5,0.2729343954305332,1.3756797073444373,1.3756797073444373,1.679684113528522
13,256,10,0,100,10,5,0.405724750131236,2.030388093941006,2.030388093941006,2.188667256534786
14,256,10,0,100,10,5,0.5696541560351959,2.848471632262253,2.848471632262253,2.6996424067667353
15,256,10,0,100,10,5,0.7671667508026138,3.8358502740001477,3.8358502740001477,3.197187136996354
16,256,10,0,100,10,5,0.9996325886131977,4.99816395117243,4.99816395117243,3.6715975489153614
17,256,10,0,100,10,5,0.9999984066799875,4.999994762207582,4.999994762207582,4.117457457978776
18,256,10,0,100,10,5,0.9999978949643009,4.9999961015554275,4.9999961015554275,4.5323464936727955
19,256,10,0,100,10,5,0.9999966488181116,4.999997864685403,4.999997864685403,4.915826071617632
20,256,10,0,100,10,5,0.9999944921682264,5.000002202955881,5.000002202955881,5.2687005497871855
2,512,10,0,100,10,5,4.9999999999999976e-11,4.999999911999998e-9,4.999999911999998e-9,0.0
3,512,10,0,100,10,5,4.9999999999999976e-11,4.999999935288887e-9,4.999999935288887e-9,0.0
4,512,10,0,100,10,5,5.000000000003053e-11,5.000044358121028e-9,5.000044358121028e-9,4.4408920985006255e-14
5,512,10,0,100,10,5,5.0000004465500004e-11,1.3372811295464912e-8,1.3372811295464912e-8,8.372811333146045e-9
6,512,10,0,100,10,5,5.0002389473615176e-11,5.449503917169633e-6,5.449503917169633e-6,5.444503915486009e-6
7,512,10,0,100,10,5,5.009728850845707e-11,0.00026009314775197063,0.00026009314775197063,0.0002600881476955141
8,512,10,0,100,10,5,5.1045174317905756e-11,0.003149309404381239,0.003149309404381239,0.0031493044038854996
9,512,10,0,100,10,5,5.552955737352971e-11,0.017287962015827288,0.017287962015827288,0.017287957013619733
10,512,10,0,100,10,5,7.155119035393426e-11,0.05823977269449999,0.05823977269449999,0.058239767686636405
11,512,10,0,100,10,5,1.515824587028413e-10,0.142786908158867,0.142786908158867,0.14278690311983253
12,512,10,0,100,10,5,0.011314979758554026,0.2697358267452685,0.2697358267452685,0.2821338721240096
13,512,10,0,100,10,5,0.046447821363424395,0.35538487022677656,0.35538487022677656,0.4790264359827511
14,512,10,0,100,10,5,0.0883717015935664,0.494080980698563,0.494080980698563,0.7288069124413287
15,512,10,0,100,10,5,0.13940798232257479,0.7143439301691551,0.7143439301691551,1.0222005588974945
16,512,10,0,100,10,5,0.20183729234391573,1.0136501077133002,1.0136501077133002,1.34806285612013
17,512,10,0,100,10,5,0.2775644324114575,1.38871293320665,1.38871293320665,1.6953455918265046
18,512,10,0,100,10,5,0.36796115781834204,1.8399438923944758,1.8399438923944758,2.0542164738708086
19,512,10,0,100,10,5,0.4739781603219752,2.369907635431696,2.369907635431696,2.416534596639564
20,512,10,0,100,10,5,0.5963360569498201,2.9816819211035726,2.9816819211035726,2.7759205483327793
2,2,10,0,100,11,5,7.999999999711995e-11,5.625000004868749,5.625000004868749,5.624999999999998
3,2,10,0,100,11,5,6.230769230669604e-11,7.901234572567706,7.901234572567706,7.90123456790123
4,2,10,0,100,11,5,5.6637168141110755e-11,8.78906250459373,8.78906250459373,8.789062499999996
5,2,10,0,100,11,5,5.4159445406996197e-11,9.216000004559993,9.216000004559993,9.215999999999996
6,2,10,0,100,11,5,5.285481239785682e-11,9.452160498368825,9.452160498368825,9.452160493827154
7,2,10,0,100,11,5,5.208242950095356e-11,9.59600167050312,9.59600167050312,9.596001665972507
8,2,10,0,100,11,5,5.158690176312679e-11,9.689941410773432,9.689941410773432,9.689941406249996
9,2,10,0,100,11,5,5.124980471793761e-11,9.754610582174358,9.754610582174358,9.75461057765584
10,2,10,0,100,11,5,5.100999795954029e-11,9.801000004514995,9.801000004514995,9.800999999999995
11,2,10,0,100,11,5,5.0833275466932803e-11,9.835393761769412,9.835393761769412,9.835393757257014
12,2,10,0,100,11,5,5.06992665036271e-11,9.861593368707945,9.861593368707945,9.861593364197528
13,2,10,0,100,11,5,5.0595217006166124e-11,9.882006937039243,9.882006937039243,9.882006932530368
14,2,10,0,100,11,5,5.051280702674208e-11,9.898219496386034,9.898219496386034,9.89821949187838
15,2,10,0,100,11,5,5.044641967432766e-11,9.911308646481972,9.911308646481972,9.911308641975303
16,2,10,0,100,11,5,5.039215083195298e-11,9.922027592396482,9.922027592396482,9.922027587890621
17,2,10,0,100,11,5,5.0347218036028675e-11,9.930915582623264,9.930915582623264,9.930915578118073
18,2,10,0,100,11,5,5.030959455571947e-11,9.93836686931182,9.93836686931182,9.93836686480719
19,2,10,0,100,11,5,5.0277775634431976e-11,9.944675076058239,9.944675076058239,9.944675071554082
20,2,10,0,100,11,5,5.0250624992134604e-11,9.950062504503746,9.950062504503746,9.950062499999996
2,4,10,0,100,11,5,8.648648648836276e-11,3.1640625050242277,3.1640625050242277,3.164062499999999
3,4,10,0,100,11,5,7.269000664821051e-11,6.24295077450104,6.24295077450104,6.242950769699737
4,4,10,0,100,11,5,6.29717887619475e-11,7.7247619675692425,7.7247619675692425,7.724761962890621
5,4,10,0,100,11,5,5.824503696389162e-11,8.493465604616548,8.493465604616548,8.493465599999993
6,4,10,0,100,11,5,5.568590214559578e-11,8.934333804688398,8.934333804688398,8.934333800106685
7,4,10,0,100,11,5,5.415569345834207e-11,9.20832480189508,9.20832480189508,9.208324797334717
8,4,10,0,100,11,5,5.316976048983033e-11,9.389496450202195,9.389496450202195,9.38949644565582
9,4,10,0,100,11,5,5.249763888983025e-11,9.51524275670825,9.51524275670825,9.515242752171524
10,4,10,0,100,11,5,5.201895770577573e-11,9.605960104529794,9.605960104529794,9.605960099999995
11,4,10,0,100,11,5,5.166596864867128e-11,9.673497040553682,9.673497040553682,9.673497036029028
12,4,10,0,100,11,5,5.139818923599847e-11,9.725102372599212,9.725102372599212,9.725102368078474
13,4,10,0,100,11,5,5.1190222161541264e-11,9.765406105975513,9.765406105975513,9.765406101457831
14,4,10,0,100,11,5,5.102547866053712e-11,9.79747491545537,9.79747491545537,9.797474910940116
15,4,10,0,100,11,5,5.0892750070578865e-11,9.823403904162733,9.823403904162733,9.823403899649438
16,4,10,0,100,11,5,5.0784241172485656e-11,9.844663149997947,9.844663149997947,9.844663145486262
17,4,10,0,100,11,5,5.0694394097038385e-11,9.862308426481183,9.862308426481183,9.862308421970825
18,4,10,0,100,11,5,5.061915936482307e-11,9.877113598458992,9.877113598458992,9.877113593949753
19,4,10,0,100,11,5,5.055552978894365e-11,9.88965623238722,9.88965623238722,9.889656227878923
20,4,10,0,100,11,5,5.050123421064996e-11,9.900374379898112,9.900374379898112,9.900374375390623
2,8,10,0,100,11,5,6.820982514915841e-11,1.0011291554316173,1.0011291554316173,1.0011291503906248
3,8,10,0,100,11,5,8.193287427022338e-11,3.8974434362542487,3.8974434362542487,3.8974434312894557
4,8,10,0,100,11,5,7.334070893732861e-11,5.967194743150524,5.967194743150524,5.967194738332181
5,8,10,0,100,11,5,6.582959448741656e-11,7.213895794556785,7.213895794556785,7.2138957898383325
6,8,10,0,100,11,5,6.115841510899285e-11,7.982232049829565,7.982232049829565,7.982232045172884
7,8,10,0,100,11,5,5.822905026626458e-11,8.47932456193813,8.47932456193813,8.47932455732095
8,8,10,0,100,11,5,5.630329859435836e-11,8.816264354889034,8.816264354889034,8.816264350298331
9,8,10,0,100,11,5,5.49776696713627e-11,9.053984467847465,9.053984467847465,9.053984463275278
10,8,10,0,100,11,5,5.402865929032202e-11,9.22744694883797,9.22744694883797,9.227446944279198
11,8,10,0,100,11,5,5.3326755700367426e-11,9.357654495155,9.357654495155,9.357654490606247
12,8,10,0,100,11,5,5.279332404688861e-11,9.45776161150164,9.45776161150164,9.457761606960561
13,8,10,0,100,11,5,5.237856439306848e-11,9.536315637174068,9.536315637174068,9.53631563263899
14,8,10,0,100,11,5,5.20497571171916e-11,9.599051467580406,9.599051467580406,9.599051463050108
15,8,10,0,100,11,5,5.178470941247978e-11,9.649926422091216,9.649926422091216,9.649926417564785
16,8,10,0,100,11,5,5.1567946966264344e-11,9.691739249332802,9.691739249332802,9.69173924480955
17,8,10,0,100,11,5,5.1388416922348866e-11,9.726512745528293,9.726512745528293,9.726512741007674
18,8,10,0,100,11,5,5.1238055756194064e-11,9.75573729929711,9.75573729929711,9.755737294778706
19,8,10,0,100,11,5,5.11108697706471e-11,9.780530035078968,9.780530035078968,9.780530030562442
20,8,10,0,100,11,5,5.100232909154117e-11,9.801741281804059,9.801741281804059,9.801741277289134
2,16,10,0,100,11,5,5.282362585917323e-11,0.10022596258529225,0.10022596258529225,0.10022595757618545
3,16,10,0,100,11,5,7.181857771652909e-11,1.5190065350432762,1.5190065350432762,1.5190065300101339
4,16,10,0,100,11,5,8.06207677954539e-11,3.560741309492994,3.560741309492994,3.5607413045179275
5,16,10,0,100,11,5,7.656209059417427e-11,5.204029251537332,5.204029251537332,5.204029246664723
6,16,10,0,100,11,5,7.054905380904126e-11,6.371602847082656,6.371602847082656,6.371602842298491
7,16,10,0,100,11,5,6.576032714833123e-11,7.1898944995579255,7.1898944995579255,7.189894494838615
8,16,10,0,100,11,5,6.229758567956877e-11,7.772651714106982,7.772651714106982,7.772651709434126
9,16,10,0,100,11,5,5.980498332390769e-11,8.197463470762164,8.197463470762164,8.197463466123013
10,16,10,0,100,11,5,5.797836425554033e-11,8.514577715562917,8.514577715562917,8.514577710948753
11,16,10,0,100,11,5,5.660938732372033e-11,8.756569761151546,8.756569761151546,8.756569756556328
12,16,10,0,100,11,5,5.556068455659727e-11,8.944925465990277,8.944925465990277,8.944925461409722
13,16,10,0,100,11,5,5.474117576995989e-11,9.094131589100478,9.094131589100478,9.094131584531478
14,16,10,0,100,11,5,5.4089344820593476e-11,9.21417890358818,9.21417890358818,9.214178899028443
15,16,10,0,100,11,5,5.3562727904245564e-11,9.312107990993681,9.312107990993681,9.312107986441475
16,16,10,0,100,11,5,5.3131369021776864e-11,9.392980963484172,9.392980963484172,9.392980958938162
17,16,10,0,100,11,5,5.277369914127516e-11,9.460505014639306,9.460505014639306,9.460505010098464
18,16,10,0,100,11,5,5.2473893168746324e-11,9.517441021010116,9.517441021010116,9.517441016473617
19,16,10,0,100,11,5,5.2220139648819965e-11,9.565876772406186,9.565876772406186,9.565876767873378
20,16,10,0,100,11,5,5.200348457046368e-11,9.60741321122101,9.60741321122101,9.607413206691362
2,32,10,0,100,11,5,5.005363209347536e-11,0.001004529257424469,0.001004529257424469,0.0010045242572065403
3,32,10,0,100,11,5,5.5083989697157586e-11,0.23073808883522537,0.23073808883522537,0.2307380838213424
4,32,10,0,100,11,5,6.853847476592333e-11,1.2678878687993005,1.2678878687993005,1.2678878637700028
5,32,10,0,100,11,5,0.20058906972264962,2.531731514138114,2.628381733794295,2.708192040014181
6,32,10,0,100,11,5,0.123016103622443,3.9270296714712325,4.780074047000936,4.05973227799862
7,32,10,0,100,11,5,0.12674799817742646,4.990890196288396,4.927875117068799,5.169458284691063
8,32,10,0,100,11,5,0.14887461898837312,5.7710185156726554,5.006273449279286,6.041411459616927
9,32,10,0,100,11,5,0.18436305488949978,6.311697876924707,5.122479266612039,6.719840727842154
10,32,10,0,100,11,5,0.2353968695603373,6.645263072689962,5.3030540665010015,7.249803359578532
11,32,10,0,100,11,5,0.3120221206959197,6.772037626740138,5.5888620196043854,7.667751390143696
12,32,10,0,100,11,5,0.4933878163927235,6.466541708712357,6.234843668895918,8.001169151017596
13,32,10,0,100,11,5,5.93492915726097e-11,8.270322932310535,8.270322932310535,8.270322927677304
14,32,10,0,100,11,5,5.809392915068094e-11,8.490109282946065,8.490109282946065,8.490109278330104
15,32,10,0,100,11,5,5.706974779355749e-11,8.671535519716485,8.671535519716485,8.671535515114712
16,32,10,0,100,11,5,5.622510945537045e-11,8.822809134087475,8.822809134087475,8.82280912949749
17,32,10,0,100,11,5,5.552136229099733e-11,8.950115509189915,8.950115509189915,8.950115504609816
18,32,10,0,100,11,5,5.4929383029756786e-11,9.058168354777177,9.058168354777177,9.058168350205438
19,32,10,0,100,11,5,5.442702126633179e-11,9.150599838378573,9.150599838378573,9.150599833813967
20,32,10,0,100,11,5,5.3997253518222875e-11,9.230238856969237,9.230238856969237,9.230238852410762
2,64,10,0,100,11,5,5.0000010763404866e-11,1.0590689843044598e-7,1.0590689843044598e-7,1.0090689839259424e-7
3,64,10,0,100,11,5,5.0213871174852746e-11,0.005324011333357512,0.005324011333357512,0.005324006332554364
4,64,10,0,100,11,5,5.368195730030689e-11,0.16075396851989876,0.16075396851989876,0.16075396350952673
5,64,10,0,100,11,5,6.215669643386803e-11,0.7334304175837287,0.7334304175837287,0.7334304125596168
6,64,10,0,100,11,5,7.156911793276162e-11,1.648142621927826,1.648142621927826,1.648142616902387
7,64,10,0,100,11,5,0.057598140528894975,2.5975208340123648,2.775304161449886,2.6723298957161075
8,64,10,0,100,11,5,0.046764373641112855,3.5935535154513225,4.84449129077606,3.649865242439074
9,64,10,0,100,11,5,0.04586168060966158,4.455020425356793,4.984927532525952,4.5156259407566175
10,64,10,0,100,11,5,0.049006725792078015,5.180069318903894,4.99055707646225,5.255964875255619
11,64,10,0,100,11,5,0.054594247484335175,5.780137760034826,4.997230332363496,5.879441138105061
12,64,10,0,100,11,5,0.06204452524062204,6.271867966040384,5.008430434989282,6.401870778319566
13,64,10,0,100,11,5,0.07114432659453744,6.671974154894914,5.025991992837591,6.839824132806492
14,64,10,0,100,11,5,0.08184944428744974,6.995167614489388,5.051403862171335,7.208195555798694
15,64,10,0,100,11,5,0.09421450820235766,7.253600078197552,5.086025475584573,7.51955281898958
16,64,10,0,100,11,5,0.10836884842690646,7.456929239209709,5.131192658764184,7.784196093554426
17,64,10,0,100,11,5,0.12451438665549762,7.6125787944178835,5.188318875609571,8.010456754585704
18,64,10,0,100,11,5,0.1429393063534644,7.726000088270309,5.259021297626405,8.205041386066352
19,64,10,0,100,11,5,0.16404994274687257,7.800840606658782,5.3453015711703875,8.37334773185962
20,64,10,0,100,11,5,0.18843262421853296,7.838943216667596,5.449838765379668,8.519730927255317
2,128,10,0,100,11,5,5.000000000000018e-11,5.000001088383024e-9,5.000001088383024e-9,1.1102230246251563e-15
3,128,10,0,100,11,5,5.000022676137662e-11,2.8395043444390415e-6,2.8395043444390415e-6,2.8345043434629953e-6
4,128,10,0,100,11,5,5.011050218014674e-11,0.0025841886788256973,0.0025841886788256973,0.002584183678402407
5,128,10,0,100,11,5,5.1476822464881275e-11,0.053792022011431906,0.053792022011431906,0.05379201700673741
6,128,10,0,100,11,5,5.551494830445518e-11,0.2716374135789781,0.2716374135789781,0.27163740856498525
7,128,10,0,100,11,5,6.176163372613772e-11,0.7141347121769078,0.7141347121769078,0.7141347071538061
8,128,10,0,100,11,5,0.05504227204331147,1.2144942080683623,1.0489243565948965,1.3321516287964839
9,128,10,0,100,11,5,0.02848754056269207,1.9917251980258615,1.8197421464704533,2.0390877636834097
10,128,10,0,100,11,5,0.021996745720247016,2.73221849544818,2.966610744746395,2.762516676992082
11,128,10,0,100,11,5,0.01970710115872193,3.4316750464750836,4.456403806015909,3.456782809644214
12,128,10,0,100,11,5,0.019196466154083377,4.073438426354035,4.998979391952057,4.098394946230196
13,128,10,0,100,11,5,0.01966690547499069,4.650609955170488,4.999244658882176,4.678319416772209
14,128,10,0,100,11,5,0.020777102073137408,5.163266414262169,4.999328028889743,5.195808317063606
15,128,10,0,100,11,5,0.022358717610156176,5.615276212755796,4.99953119646537,5.654367459757416
16,128,10,0,100,11,5,0.02432125623434094,6.012189150058309,5.00000134616575,6.059370882290802
17,128,10,0,100,11,5,0.026613617348602393,6.360019744064005,5.000886297764448,6.4167417417087735
18,128,10,0,100,11,5,0.029206484820922803,6.664606983412058,5.0023451320447325,6.732270414706168
19,128,10,0,100,11,5,0.03208349377918234,6.93131318510525,5.004545859031579,7.011295223863869
20,128,10,0,100,11,5,0.035236487040251716,7.164911449289418,5.00766120750283,7.258581507283076
2,256,10,0,100,11,5,4.999999999999998e-11,4.999999956319999e-9,4.999999956319999e-9,0.0
3,256,10,0,100,11,5,5.000000000012852e-11,5.0008037693993126e-9,5.0008037693993126e-9,8.038014698286132e-13
4,256,10,0,100,11,5,5.00000569857105e-11,6.728005284354068e-7,6.728005284354068e-7,6.678005282090281e-7
5,256,10,0,100,11,5,5.0015437197303425e-11,0.0002893631094281759,0.0002893631094281759,0.0002893581093654784
6,256,10,0,100,11,5,5.0271313444123947e-11,0.007378693174177261,0.007378693174177261,0.00737868817318965
7,256,10,0,100,11,5,5.13979935861823e-11,0.05099884300060568,0.05099884300060568,0.05099883799616566
8,256,10,0,100,11,5,5.3885806091080066e-11,0.1774628012210683,0.1774628012210683,0.1774627962105124
9,256,10,0,100,11,5,5.7673594382426955e-11,0.41578789581791936,0.41578789581791936,0.4157878908003409
10,256,10,0,100,11,5,6.229285747735254e-11,0.7631498440892438,0.7631498440892438,0.7631498390659374
11,256,10,0,100,11,5,0.020912756844039475,1.144883859472891,0.8792268081952246,1.1949347393051744
12,256,10,0,100,11,5,0.014009418107438625,1.6522937492867782,1.372197265002481,1.679684113528522
13,256,10,0,100,11,5,0.01109850740112711,2.1705030140279886,2.0294375642559777,2.188667256534786
14,256,10,0,100,11,5,0.009650923679178733,2.6858088178386814,2.848275104920174,2.6996424067667353
15,256,10,0,100,11,5,0.008928271810699117,3.1853353960274697,3.8358121492339854,3.197187136996354
16,256,10,0,100,11,5,0.008627085636673821,3.660399089475513,4.997400599137949,3.6715975489153614
17,256,10,0,100,11,5,0.008599023705650233,4.106054558400961,4.999987707026118,4.117457457978776
18,256,10,0,100,11,5,0.008763188026222174,4.520118826085424,4.999987786016772,4.5323464936727955
19,256,10,0,100,11,5,0.009071957330733963,4.902281227594015,4.999985982477393,4.915826071617632
20,256,10,0,100,11,5,0.009495672213896609,5.253419143959535,4.999984577489102,5.2687005497871855
2,512,10,0,100,11,5,4.9999999999999976e-11,4.999999912639998e-9,4.999999912639998e-9,0.0
3,512,10,0,100,11,5,4.9999999999999976e-11,4.999999935857776e-9,4.999999935857776e-9,0.0
4,512,10,0,100,11,5,5.0000000000007614e-11,5.0000443586010275e-9,5.0000443586010275e-9,4.4408920985006255e-14
